SPort, DPort, SPkts, DPkts, SBytes, DBytes, Protocol, SYN, ACK, FIN, PSH, RST, URG, SYN+ACK, Duration, IsAlive, Service, UniqueDests, UniqueSrcs, UniqueDestSocks, UniqueSrcSocks,target
443,45100,9,0,8412,0,17,0,0,0,0,0,0,0,0.786682367,1,0,1,15,1,1,0
443,48582,11,0,10340,0,6,1,11,0,5,0,0,11,0.784473419,1,0,1,16,1,1,0
443,43294,17,0,17753,0,17,0,0,0,0,0,0,0,0.783711195,1,0,1,16,2,1,0
443,48594,10,0,10286,0,6,1,10,0,3,0,0,10,0.783234119,1,0,1,16,3,1,0
443,39513,23,0,27433,0,17,0,0,0,0,0,0,0,0.782742739,1,0,1,16,4,1,0
443,53112,11,0,8039,0,6,1,11,0,6,0,0,11,0.782527447,1,0,1,16,2,1,0
443,49718,2,0,138,0,6,0,2,0,1,0,0,2,17.76727223,1,0,1,16,1,1,0
49718,443,2,0,136,0,6,0,2,0,1,0,0,2,17.76700664,1,0,16,1,1,1,0
33934,443,6,0,2012,0,6,0,6,0,4,0,0,6,11.85876441,1,0,16,1,1,1,0
443,33934,7,0,666,0,6,0,7,0,2,0,0,7,11.8576982,1,0,1,16,1,1,0
54621,53,1,0,95,0,17,0,0,0,0,0,0,0,9.816118479,1,0,16,1,1,18,0
53,54621,1,0,111,0,17,0,0,0,0,0,0,0,9.698349953,1,0,1,16,14,1,0
49046,443,13,0,2448,0,6,1,12,0,10,0,0,13,9.697871208,1,0,16,1,1,1,0
443,49046,15,0,2081,0,6,1,15,0,4,0,0,15,9.66714263,1,0,1,16,1,1,0
39618,53,2,0,150,0,17,0,0,0,0,0,0,0,9.069148779,1,0,16,1,1,18,0
53,39618,2,0,586,0,17,0,0,0,0,0,0,0,8.643880606,1,0,1,16,14,1,0
38130,443,142,0,48632,0,17,0,0,0,0,0,0,0,8.616361141,1,0,16,1,1,4,0
40170,443,11,0,1406,0,6,1,10,1,4,0,0,11,8.616077662,1,0,16,1,1,4,0
40182,443,12,0,1460,0,6,1,11,1,4,0,0,12,8.615831852,1,0,16,1,1,4,0
40188,443,9,0,1288,0,6,1,8,0,4,0,0,9,8.615496159,1,0,16,1,1,4,0
443,40170,11,0,8051,0,6,1,11,1,3,0,0,11,8.56925416,1,0,1,16,4,1,0
443,40182,11,0,8052,0,6,1,11,1,3,0,0,11,8.552148581,1,0,1,16,4,1,0
443,40188,8,0,7877,0,6,1,8,0,3,0,0,8,8.55153656,1,0,1,16,4,1,0
443,38130,617,0,758863,0,17,0,0,0,0,0,0,0,8.53979826,1,0,1,16,4,1,0
44529,53,1,0,73,0,17,0,0,0,0,0,0,0,8.313042402,1,0,16,1,1,18,0
53,44529,1,0,124,0,17,0,0,0,0,0,0,0,8.291628361,1,0,1,16,14,1,0
36940,80,9,0,1762,0,6,1,8,0,3,0,0,9,8.287955523,1,0,16,1,1,5,0
48061,53,1,0,73,0,17,0,0,0,0,0,0,0,8.27936697,1,0,16,1,1,18,0
80,36940,8,0,3262,0,6,1,8,0,4,0,0,8,8.14336729,1,0,1,16,5,1,0
53,48061,1,0,124,0,17,0,0,0,0,0,0,0,8.131035805,1,0,1,16,14,1,0
36948,80,10,0,2234,0,6,1,9,0,4,0,0,10,8.130384922,1,0,16,1,1,5,0
36956,80,9,0,1763,0,6,1,8,0,3,0,0,9,8.130030394,1,0,16,1,1,5,0
80,36956,8,0,3263,0,6,1,8,0,4,0,0,8,8.055911541,1,0,1,16,5,1,0
80,36948,9,0,3322,0,6,1,9,0,4,0,0,9,8.055100918,1,0,1,16,5,1,0
34074,53,2,0,142,0,17,0,0,0,0,0,0,0,7.64279747,1,0,16,1,1,18,0
38395,53,2,0,160,0,17,0,0,0,0,0,0,0,7.639844656,1,0,16,1,1,18,0
57352,53,2,0,192,0,17,0,0,0,0,0,0,0,7.631852388,1,0,16,1,1,18,0
53,57352,2,0,302,0,17,0,0,0,0,0,0,0,7.496413708,1,0,1,16,14,1,0
53,38395,2,0,204,0,17,0,0,0,0,0,0,0,7.495934963,1,0,1,16,14,1,0
53,34074,2,0,510,0,17,0,0,0,0,0,0,0,7.493189335,1,0,1,16,14,1,0
37483,443,40,0,5439,0,17,0,0,0,0,0,0,0,7.490527868,1,0,16,1,1,3,0
56149,443,8,0,2444,0,17,0,0,0,0,0,0,0,7.49006319,1,0,16,1,1,3,0
39063,443,12,0,2651,0,17,0,0,0,0,0,0,0,7.488643169,1,0,16,1,1,2,0
52768,443,9,0,1288,0,6,1,8,0,4,0,0,9,7.488421917,1,0,16,1,1,3,0
52772,443,11,0,1406,0,6,1,10,1,4,0,0,11,7.488193512,1,0,16,1,1,3,0
48648,443,10,0,1342,0,6,1,9,0,4,0,0,10,7.487996578,1,0,16,1,1,2,0
53440,443,9,0,1111,0,6,1,8,1,3,0,0,9,7.487803698,1,0,16,1,1,3,0
443,56149,16,0,7170,0,17,0,0,0,0,0,0,0,7.487534523,1,0,1,16,3,1,0
53452,443,10,0,1165,0,6,1,9,1,3,0,0,10,7.482304335,1,0,16,1,1,3,0
443,48648,9,0,5842,0,6,1,9,0,4,0,0,9,7.395731926,1,0,1,16,2,1,0
443,39063,22,0,24297,0,17,0,0,0,0,0,0,0,7.394797325,1,0,1,16,2,1,0
443,37483,161,0,210080,0,17,0,0,0,0,0,0,0,7.39365077,1,0,1,16,3,1,0
443,52772,10,0,5977,0,6,1,10,1,2,0,0,10,7.392982483,1,0,1,16,3,1,0
443,52768,8,0,5857,0,6,1,8,0,2,0,0,8,7.391688824,1,0,1,16,3,1,0
443,53452,9,0,5613,0,6,1,9,1,3,0,0,9,7.388211012,1,0,1,16,3,1,0
443,53440,8,0,5559,0,6,1,8,1,2,0,0,8,7.387573719,1,0,1,16,3,1,0
60921,53,1,0,73,0,17,0,0,0,0,0,0,0,7.189460993,1,0,16,1,1,18,0
53,60921,1,0,124,0,17,0,0,0,0,0,0,0,7.149875402,1,0,1,16,14,1,0
36958,80,6,0,1181,0,6,1,5,0,2,0,0,6,7.136920214,1,0,16,1,1,5,0
52459,53,1,0,73,0,17,0,0,0,0,0,0,0,7.122657061,1,0,16,1,1,18,0
80,36958,5,0,1691,0,6,1,5,0,2,0,0,5,7.071754932,1,0,1,16,5,1,0
53,52459,1,0,124,0,17,0,0,0,0,0,0,0,7.068867445,1,0,1,16,14,1,0
36970,80,4,0,236,0,6,1,3,1,0,0,0,4,7.063796043,1,0,16,1,1,5,0
80,36970,3,0,180,0,6,1,3,1,0,0,0,3,7.028800488,1,0,1,16,5,1,0
35095,53,1,0,77,0,17,0,0,0,0,0,0,0,6.289513111,1,0,16,1,1,18,0
53,35095,1,0,105,0,17,0,0,0,0,0,0,0,6.102890253,1,0,1,16,14,1,0
43138,443,8,0,2067,0,17,0,0,0,0,0,0,0,6.094759226,1,0,16,1,1,2,0
37873,53,2,0,192,0,17,0,0,0,0,0,0,0,6.078089237,1,0,16,1,1,18,0
443,43138,9,0,7095,0,17,0,0,0,0,0,0,0,5.979848146,1,0,1,16,2,1,0
60658,443,6,0,432,0,6,1,5,1,2,0,0,6,5.788549662,1,0,16,1,1,3,0
60672,443,9,0,1111,0,6,1,8,1,3,0,0,9,5.788073301,1,0,16,1,1,3,0
443,48286,421,0,568502,0,17,0,0,0,0,0,0,0,5.726065874,1,0,1,16,3,1,0
48286,443,93,0,13754,0,17,0,0,0,0,0,0,0,5.725645065,1,0,16,1,1,3,0
443,60672,7,0,5493,0,6,0,7,1,3,0,0,7,5.720799446,1,0,1,16,3,1,0
443,60658,6,0,5439,0,6,0,6,1,1,0,0,6,5.704834938,1,0,1,16,3,1,0
59338,53,2,0,148,0,17,0,0,0,0,0,0,0,4.60152483,1,0,16,1,1,18,0
53,59338,2,0,192,0,17,0,0,0,0,0,0,0,4.567608356,1,0,1,16,14,1,0
46180,443,52,0,24378,0,17,0,0,0,0,0,0,0,4.531831503,1,0,16,1,1,3,0
36158,443,9,0,1298,0,6,1,8,1,4,0,0,9,4.531560659,1,0,16,1,1,3,0
36162,443,7,0,1180,0,6,1,6,0,4,0,0,7,4.475884438,1,0,16,1,1,3,0
443,36158,9,0,4093,0,6,1,9,1,1,0,0,9,4.245381594,1,0,1,16,3,1,0
443,46180,139,0,141313,0,17,0,0,0,0,0,0,0,4.244081259,1,0,1,16,3,1,0
443,36162,6,0,999,0,6,1,6,0,1,0,0,6,4.243611574,1,0,1,16,3,1,0
56103,53,2,0,154,0,17,0,0,0,0,0,0,0,3.469050884,1,0,16,1,1,18,0
34413,53,2,0,146,0,17,0,0,0,0,0,0,0,3.420460224,1,0,16,1,1,18,0
53,34413,2,0,280,0,17,0,0,0,0,0,0,0,3.273572922,1,0,1,16,14,1,0
53,56103,1,0,93,0,17,0,0,0,0,0,0,0,3.272770882,1,0,1,16,14,1,0
37515,443,12,0,2394,0,17,0,0,0,0,0,0,0,3.239256382,1,0,16,1,1,2,0
59108,443,11,0,1313,0,6,1,10,0,6,0,0,11,3.238489151,1,0,16,1,1,2,0
45930,53,2,0,170,0,17,0,0,0,0,0,0,0,3.056034088,1,0,16,1,1,18,0
41936,53,2,0,150,0,17,0,0,0,0,0,0,0,3.055094719,1,0,16,1,1,18,0
51424,53,1,0,85,0,17,0,0,0,0,0,0,0,3.04895854,1,0,16,1,1,18,0
38848,53,2,0,146,0,17,0,0,0,0,0,0,0,3.046980619,1,0,16,1,1,18,0
443,40785,4,0,3524,0,17,0,0,0,0,0,0,0,3.031335115,1,0,1,16,2,1,0
443,37515,14,0,13637,0,17,0,0,0,0,0,0,0,2.96278882,1,0,1,16,2,1,0
443,59108,10,0,2875,0,6,0,10,0,4,0,0,10,2.881885529,1,0,1,16,2,1,0
40785,443,2,0,230,0,17,0,0,0,0,0,0,0,2.880157471,1,0,16,1,1,2,0
53,51424,1,0,142,0,17,0,0,0,0,0,0,0,2.870663643,1,0,1,16,14,1,0
45100,443,7,0,2225,0,17,0,0,0,0,0,0,0,2.86977005,1,0,16,1,1,1,0
35578,443,8,0,3707,0,17,0,0,0,0,0,0,0,2.869045258,1,0,16,1,1,2,0
39513,443,7,0,2270,0,17,0,0,0,0,0,0,0,2.868458748,1,0,16,1,1,4,0
43294,443,6,0,2240,0,17,0,0,0,0,0,0,0,2.868104219,1,0,16,1,1,4,0
48582,443,12,0,1450,0,6,1,11,0,4,0,0,12,2.857402325,1,0,16,1,1,4,0
48594,443,11,0,1396,0,6,1,10,0,4,0,0,11,2.856825113,1,0,16,1,1,4,0
53112,443,12,0,1450,0,6,1,11,0,4,0,0,12,2.856548548,1,0,16,1,1,2,0
443,35578,15,0,12170,0,17,0,0,0,0,0,0,0,2.834814787,1,0,1,16,2,1,0
443,45100,9,0,8412,0,17,0,0,0,0,0,0,0,2.831493139,1,0,1,16,1,1,0
443,48582,11,0,10340,0,6,1,11,0,5,0,0,11,2.829284191,1,0,1,16,4,1,0
443,43294,17,0,17753,0,17,0,0,0,0,0,0,0,2.828521967,1,0,1,16,4,1,0
443,48594,10,0,10286,0,6,1,10,0,3,0,0,10,2.828044891,1,0,1,16,4,1,0
443,39513,23,0,27433,0,17,0,0,0,0,0,0,0,2.827553511,1,0,1,16,4,1,0
443,53112,11,0,8039,0,6,1,11,0,6,0,0,11,2.827338219,1,0,1,16,2,1,0
52046,53,2,0,174,0,17,0,0,0,0,0,0,0,1.745908499,1,0,16,1,1,19,0
53,52046,2,0,218,0,17,0,0,0,0,0,0,0,1.695837736,1,0,1,16,15,1,0
53070,443,9,0,2385,0,17,0,0,0,0,0,0,0,1.68475008,1,0,17,1,1,1,0
43292,443,12,0,1795,0,6,1,11,0,6,0,0,12,1.632826805,1,0,17,1,1,2,0
443,53070,9,0,7299,0,17,0,0,0,0,0,0,0,1.624260426,1,0,1,17,1,1,0
443,43292,13,0,6501,0,6,1,13,0,5,0,0,13,1.622732878,1,0,1,17,2,1,0
38919,53,2,0,142,0,17,0,0,0,0,0,0,0,0.799519062,1,0,17,1,1,20,0
53,38919,2,0,510,0,17,0,0,0,0,0,0,0,0.773714781,1,0,1,17,16,1,0
47634,443,9,0,2403,0,17,0,0,0,0,0,0,0,0.721496105,1,0,17,1,1,4,0
52774,443,9,0,1288,0,6,1,8,0,4,0,0,9,0.645482302,1,0,17,1,1,5,0
39356,53,2,0,186,0,17,0,0,0,0,0,0,0,0.567088842,1,0,17,1,1,21,0
443,47634,19,0,22664,0,17,0,0,0,0,0,0,0,0.562834978,1,0,1,17,4,1,0
443,52774,8,0,5857,0,6,1,8,0,2,0,0,8,0.56103611,1,0,1,17,5,1,0
53,39356,2,0,290,0,17,0,0,0,0,0,0,0,0.308579922,1,0,1,17,17,1,0
52048,443,1,0,74,0,6,1,0,0,0,0,0,1,0.187006474,1,0,18,1,1,1,0
52058,443,1,0,74,0,6,1,0,0,0,0,0,1,0.186772823,1,0,18,1,1,2,0
46184,443,1,0,1399,0,17,0,0,0,0,0,0,0,0.047630072,1,0,18,1,1,3,0
443,49718,2,0,138,0,6,0,2,0,1,0,0,2,19.81332588,1,0,1,17,1,1,0
49718,443,2,0,136,0,6,0,2,0,1,0,0,2,19.81306028,1,0,18,1,1,1,0
33934,443,6,0,2012,0,6,0,6,0,4,0,0,6,13.90481806,1,0,18,1,1,1,0
443,33934,7,0,666,0,6,0,7,0,2,0,0,7,13.90375185,1,0,1,17,1,1,0
54621,53,1,0,95,0,17,0,0,0,0,0,0,0,11.86217213,1,0,18,1,1,21,0
53,54621,1,0,111,0,17,0,0,0,0,0,0,0,11.7444036,1,0,1,17,17,1,0
49046,443,13,0,2448,0,6,1,12,0,10,0,0,13,11.74392486,1,0,18,1,1,1,0
443,49046,15,0,2081,0,6,1,15,0,4,0,0,15,11.71319628,1,0,1,17,1,1,0
39618,53,2,0,150,0,17,0,0,0,0,0,0,0,11.11520243,1,0,18,1,1,21,0
53,39618,2,0,586,0,17,0,0,0,0,0,0,0,10.68993425,1,0,1,17,17,1,0
38130,443,157,0,57110,0,17,0,0,0,0,0,0,0,10.66241479,1,0,18,1,1,4,0
40170,443,11,0,1406,0,6,1,10,1,4,0,0,11,10.66213131,1,0,18,1,1,4,0
40182,443,12,0,1460,0,6,1,11,1,4,0,0,12,10.6618855,1,0,18,1,1,4,0
40188,443,9,0,1288,0,6,1,8,0,4,0,0,9,10.66154981,1,0,18,1,1,4,0
443,40170,11,0,8051,0,6,1,11,1,3,0,0,11,10.61530781,1,0,1,17,4,1,0
443,40182,11,0,8052,0,6,1,11,1,3,0,0,11,10.59820223,1,0,1,17,4,1,0
443,40188,8,0,7877,0,6,1,8,0,3,0,0,8,10.59759021,1,0,1,17,4,1,0
443,38130,638,0,776597,0,17,0,0,0,0,0,0,0,10.58585191,1,0,1,17,4,1,0
44529,53,1,0,73,0,17,0,0,0,0,0,0,0,10.35909605,1,0,18,1,1,21,0
53,44529,1,0,124,0,17,0,0,0,0,0,0,0,10.33768201,1,0,1,17,17,1,0
36940,80,11,0,2289,0,6,1,10,0,4,0,0,11,10.33400917,1,0,18,1,1,5,0
48061,53,1,0,73,0,17,0,0,0,0,0,0,0,10.32542062,1,0,18,1,1,21,0
80,36940,10,0,4078,0,6,1,10,0,5,0,0,10,10.18942094,1,0,1,17,5,1,0
53,48061,1,0,124,0,17,0,0,0,0,0,0,0,10.17708945,1,0,1,17,17,1,0
36948,80,12,0,2761,0,6,1,11,0,5,0,0,12,10.17643857,1,0,18,1,1,5,0
36956,80,11,0,2290,0,6,1,10,0,4,0,0,11,10.17608404,1,0,18,1,1,5,0
80,36956,10,0,4079,0,6,1,10,0,5,0,0,10,10.10196519,1,0,1,17,5,1,0
80,36948,11,0,4138,0,6,1,11,0,5,0,0,11,10.10115457,1,0,1,17,5,1,0
34074,53,2,0,142,0,17,0,0,0,0,0,0,0,9.688851118,1,0,18,1,1,21,0
38395,53,2,0,160,0,17,0,0,0,0,0,0,0,9.685898304,1,0,18,1,1,21,0
57352,53,2,0,192,0,17,0,0,0,0,0,0,0,9.677906036,1,0,18,1,1,21,0
53,57352,2,0,302,0,17,0,0,0,0,0,0,0,9.542467356,1,0,1,17,17,1,0
53,38395,2,0,204,0,17,0,0,0,0,0,0,0,9.541988611,1,0,1,17,17,1,0
53,34074,2,0,510,0,17,0,0,0,0,0,0,0,9.539242983,1,0,1,17,17,1,0
37483,443,40,0,5439,0,17,0,0,0,0,0,0,0,9.536581516,1,0,18,1,1,5,0
56149,443,8,0,2444,0,17,0,0,0,0,0,0,0,9.536116838,1,0,18,1,1,3,0
39063,443,14,0,3133,0,17,0,0,0,0,0,0,0,9.534696817,1,0,18,1,1,2,0
52768,443,9,0,1288,0,6,1,8,0,4,0,0,9,9.534475565,1,0,18,1,1,5,0
52772,443,11,0,1406,0,6,1,10,1,4,0,0,11,9.53424716,1,0,18,1,1,5,0
48648,443,10,0,1342,0,6,1,9,0,4,0,0,10,9.534050226,1,0,18,1,1,2,0
53440,443,9,0,1111,0,6,1,8,1,3,0,0,9,9.533857346,1,0,18,1,1,3,0
443,56149,16,0,7170,0,17,0,0,0,0,0,0,0,9.533588171,1,0,1,17,3,1,0
53452,443,10,0,1165,0,6,1,9,1,3,0,0,10,9.528357983,1,0,18,1,1,3,0
443,48648,9,0,5842,0,6,1,9,0,4,0,0,9,9.441785574,1,0,1,17,2,1,0
443,39063,22,0,24297,0,17,0,0,0,0,0,0,0,9.440850973,1,0,1,17,2,1,0
443,37483,162,0,210150,0,17,0,0,0,0,0,0,0,9.439704418,1,0,1,17,5,1,0
443,52772,10,0,5977,0,6,1,10,1,2,0,0,10,9.439036131,1,0,1,17,5,1,0
443,52768,8,0,5857,0,6,1,8,0,2,0,0,8,9.437742472,1,0,1,17,5,1,0
443,53452,9,0,5613,0,6,1,9,1,3,0,0,9,9.43426466,1,0,1,17,3,1,0
443,53440,8,0,5559,0,6,1,8,1,2,0,0,8,9.433627367,1,0,1,17,3,1,0
60921,53,1,0,73,0,17,0,0,0,0,0,0,0,9.235514641,1,0,18,1,1,21,0
53,60921,1,0,124,0,17,0,0,0,0,0,0,0,9.19592905,1,0,1,17,17,1,0
36958,80,8,0,1707,0,6,1,7,0,3,0,0,8,9.182973862,1,0,18,1,1,5,0
52459,53,1,0,73,0,17,0,0,0,0,0,0,0,9.168710709,1,0,18,1,1,21,0
80,36958,7,0,2506,0,6,1,7,0,3,0,0,7,9.11780858,1,0,1,17,5,1,0
53,52459,1,0,124,0,17,0,0,0,0,0,0,0,9.114921093,1,0,1,17,17,1,0
36970,80,4,0,236,0,6,1,3,1,0,0,0,4,9.109849691,1,0,18,1,1,5,0
80,36970,3,0,180,0,6,1,3,1,0,0,0,3,9.074854136,1,0,1,17,5,1,0
35095,53,1,0,77,0,17,0,0,0,0,0,0,0,8.335566759,1,0,18,1,1,21,0
53,35095,1,0,105,0,17,0,0,0,0,0,0,0,8.148943901,1,0,1,17,17,1,0
43138,443,11,0,2623,0,17,0,0,0,0,0,0,0,8.140812874,1,0,18,1,1,3,0
37873,53,2,0,192,0,17,0,0,0,0,0,0,0,8.124142885,1,0,18,1,1,21,0
443,43138,25,0,25495,0,17,0,0,0,0,0,0,0,8.025901794,1,0,1,17,2,1,0
60658,443,6,0,432,0,6,1,5,1,2,0,0,6,7.83460331,1,0,18,1,1,3,0
60672,443,9,0,1111,0,6,1,8,1,3,0,0,9,7.834126949,1,0,18,1,1,3,0
443,48286,421,0,568502,0,17,0,0,0,0,0,0,0,7.772119522,1,0,1,17,3,1,0
48286,443,93,0,13754,0,17,0,0,0,0,0,0,0,7.771698713,1,0,18,1,1,3,0
443,60672,7,0,5493,0,6,0,7,1,3,0,0,7,7.766853094,1,0,1,17,3,1,0
443,60658,6,0,5439,0,6,0,6,1,1,0,0,6,7.750888586,1,0,1,17,3,1,0
59338,53,2,0,148,0,17,0,0,0,0,0,0,0,6.647578478,1,0,18,1,1,21,0
53,59338,2,0,192,0,17,0,0,0,0,0,0,0,6.613662004,1,0,1,17,17,1,0
46180,443,101,0,37611,0,17,0,0,0,0,0,0,0,6.577885151,1,0,18,1,1,3,0
36158,443,9,0,1298,0,6,1,8,1,4,0,0,9,6.577614307,1,0,18,1,1,3,0
36162,443,7,0,1180,0,6,1,6,0,4,0,0,7,6.521938086,1,0,18,1,1,3,0
443,36158,9,0,4093,0,6,1,9,1,1,0,0,9,6.291435242,1,0,1,17,3,1,0
443,46180,393,0,471669,0,17,0,0,0,0,0,0,0,6.290134907,1,0,1,17,3,1,0
443,36162,6,0,999,0,6,1,6,0,1,0,0,6,6.289665222,1,0,1,17,3,1,0
56103,53,2,0,154,0,17,0,0,0,0,0,0,0,5.515104532,1,0,18,1,1,21,0
34413,53,2,0,146,0,17,0,0,0,0,0,0,0,5.466513872,1,0,18,1,1,21,0
53,34413,2,0,280,0,17,0,0,0,0,0,0,0,5.31962657,1,0,1,17,17,1,0
53,56103,1,0,93,0,17,0,0,0,0,0,0,0,5.31882453,1,0,1,17,17,1,0
37515,443,12,0,2394,0,17,0,0,0,0,0,0,0,5.28531003,1,0,18,1,1,2,0
59108,443,11,0,1313,0,6,1,10,0,6,0,0,11,5.284542799,1,0,18,1,1,2,0
45930,53,2,0,170,0,17,0,0,0,0,0,0,0,5.102087736,1,0,18,1,1,21,0
41936,53,2,0,150,0,17,0,0,0,0,0,0,0,5.101148367,1,0,18,1,1,21,0
51424,53,1,0,85,0,17,0,0,0,0,0,0,0,5.095012188,1,0,18,1,1,21,0
38848,53,2,0,146,0,17,0,0,0,0,0,0,0,5.093034267,1,0,18,1,1,21,0
443,40785,4,0,3524,0,17,0,0,0,0,0,0,0,5.077388763,1,0,1,17,2,1,0
443,37515,14,0,13637,0,17,0,0,0,0,0,0,0,5.008842468,1,0,1,17,2,1,0
443,59108,10,0,2875,0,6,0,10,0,4,0,0,10,4.927939177,1,0,1,17,2,1,0
40785,443,2,0,230,0,17,0,0,0,0,0,0,0,4.926211119,1,0,18,1,1,3,0
53,51424,1,0,142,0,17,0,0,0,0,0,0,0,4.916717291,1,0,1,17,17,1,0
45100,443,8,0,2303,0,17,0,0,0,0,0,0,0,4.915823698,1,0,18,1,1,1,0
35578,443,8,0,3707,0,17,0,0,0,0,0,0,0,4.915098906,1,0,18,1,1,2,0
39513,443,7,0,2270,0,17,0,0,0,0,0,0,0,4.914512396,1,0,18,1,1,4,0
43294,443,9,0,2473,0,17,0,0,0,0,0,0,0,4.914157867,1,0,18,1,1,4,0
48582,443,12,0,1450,0,6,1,11,0,4,0,0,12,4.903455973,1,0,18,1,1,4,0
48594,443,11,0,1396,0,6,1,10,0,4,0,0,11,4.902878761,1,0,18,1,1,4,0
53112,443,12,0,1450,0,6,1,11,0,4,0,0,12,4.902602196,1,0,18,1,1,2,0
443,35578,15,0,12170,0,17,0,0,0,0,0,0,0,4.880868435,1,0,1,17,2,1,0
443,45100,14,0,12678,0,17,0,0,0,0,0,0,0,4.877546787,1,0,1,17,1,1,0
443,48582,11,0,10340,0,6,1,11,0,5,0,0,11,4.875337839,1,0,1,17,4,1,0
443,43294,20,0,18898,0,17,0,0,0,0,0,0,0,4.874575615,1,0,1,17,4,1,0
443,48594,10,0,10286,0,6,1,10,0,3,0,0,10,4.874098539,1,0,1,17,4,1,0
443,39513,23,0,27433,0,17,0,0,0,0,0,0,0,4.873607159,1,0,1,17,4,1,0
443,53112,11,0,8039,0,6,1,11,0,6,0,0,11,4.873391867,1,0,1,17,2,1,0
52046,53,2,0,174,0,17,0,0,0,0,0,0,0,3.791962147,1,0,18,1,1,21,0
53,52046,2,0,218,0,17,0,0,0,0,0,0,0,3.741891384,1,0,1,17,17,1,0
53070,443,11,0,2537,0,17,0,0,0,0,0,0,0,3.730803728,1,0,18,1,1,2,0
43292,443,12,0,1795,0,6,1,11,0,6,0,0,12,3.678880453,1,0,18,1,1,2,0
443,53070,13,0,8188,0,17,0,0,0,0,0,0,0,3.670314074,1,0,1,17,2,1,0
443,43292,13,0,6501,0,6,1,13,0,5,0,0,13,3.668786526,1,0,1,17,2,1,0
38919,53,2,0,142,0,17,0,0,0,0,0,0,0,2.84557271,1,0,18,1,1,21,0
53,38919,2,0,510,0,17,0,0,0,0,0,0,0,2.819768429,1,0,1,17,17,1,0
47634,443,9,0,2403,0,17,0,0,0,0,0,0,0,2.767549753,1,0,18,1,1,5,0
52774,443,9,0,1288,0,6,1,8,0,4,0,0,9,2.69153595,1,0,18,1,1,5,0
39356,53,2,0,186,0,17,0,0,0,0,0,0,0,2.61314249,1,0,18,1,1,21,0
443,47634,19,0,22664,0,17,0,0,0,0,0,0,0,2.608888626,1,0,1,17,5,1,0
443,52774,8,0,5857,0,6,1,8,0,2,0,0,8,2.607089758,1,0,1,17,5,1,0
53,39356,2,0,290,0,17,0,0,0,0,0,0,0,2.35463357,1,0,1,17,17,1,0
52048,443,10,0,2548,0,6,1,9,1,4,0,0,10,2.233060122,1,0,18,1,1,2,0
52058,443,12,0,2648,0,6,1,11,1,4,0,0,12,2.232826471,1,0,18,1,1,2,0
46184,443,8,0,2068,0,17,0,0,0,0,0,0,0,2.09368372,1,0,18,1,1,3,0
43852,53,2,0,162,0,17,0,0,0,0,0,0,0,2.003556967,1,0,18,1,1,22,0
46756,53,2,0,164,0,17,0,0,0,0,0,0,0,1.998084784,1,0,18,1,1,23,0
443,46184,8,0,7011,0,17,0,0,0,0,0,0,0,1.950042725,1,0,1,17,3,1,0
443,52058,11,0,6644,0,6,1,11,1,3,0,0,11,1.900593042,1,0,1,18,1,1,0
443,52048,10,0,6590,0,6,1,10,0,2,1,0,10,1.861472845,1,0,1,18,2,1,0
35383,443,16,0,3234,0,17,0,0,0,0,0,0,0,1.776044607,1,0,19,1,1,1,0
50275,53,2,0,162,0,17,0,0,0,0,0,0,0,1.772246599,1,0,19,1,1,24,0
36000,443,9,0,1288,0,6,1,8,0,4,0,0,9,1.771622181,1,0,20,1,1,1,0
36247,53,1,0,76,0,17,0,0,0,0,0,0,0,1.771143913,1,0,20,1,1,25,0
37406,53,2,0,150,0,17,0,0,0,0,0,0,0,1.757894278,1,0,20,1,1,26,0
443,60479,10,0,7514,0,17,0,0,0,0,0,0,0,1.695864916,1,0,1,19,1,1,0
443,35383,38,0,41466,0,17,0,0,0,0,0,0,0,1.655029535,1,0,1,20,1,1,0
60479,443,7,0,909,0,17,0,0,0,0,0,0,0,1.653089762,1,0,20,1,1,2,0
443,36000,8,0,5640,0,6,1,8,0,2,0,0,8,1.619858742,1,0,1,20,2,1,0
53,37406,2,0,236,0,17,0,0,0,0,0,0,0,1.587664604,1,0,1,20,18,1,0
53,36247,1,0,140,0,17,0,0,0,0,0,0,0,1.587027788,1,0,1,20,19,1,0
53,50275,2,0,530,0,17,0,0,0,0,0,0,0,1.584998369,1,0,1,20,20,1,0
50092,443,12,0,1497,0,6,1,11,1,4,0,0,12,1.567461252,1,0,21,1,1,1,0
48998,443,9,0,1288,0,6,1,8,0,4,0,0,9,1.56725049,1,0,22,1,1,1,0
38768,443,9,0,1288,0,6,1,8,0,4,0,0,9,1.567002535,1,0,22,1,1,2,0
443,48998,8,0,5419,0,6,1,8,0,3,0,0,8,1.437654018,1,0,1,21,1,1,0
443,38768,8,0,5787,0,6,1,8,0,2,0,0,8,1.437038183,1,0,1,21,2,1,0
50100,443,16,0,4247,0,6,1,15,0,8,0,0,16,1.397974968,1,0,22,1,1,2,0
443,50100,16,0,5133,0,6,1,16,0,6,0,0,16,1.262925625,1,0,1,22,1,1,0
443,50092,12,0,4159,0,6,1,12,1,4,0,0,12,1.262314081,1,0,1,22,2,1,0
40392,53,2,0,150,0,17,0,0,0,0,0,0,0,0.491323233,1,0,22,1,1,27,0
53,40392,2,0,194,0,17,0,0,0,0,0,0,0,0.41743207,1,0,1,22,21,1,0
